Date,Time,Consumption,Wind,Solar
2016-01-27,22:34:01.310990,1574.4270000000004,659.5629999999999,24.514000000000006
2016-01-28,23:34:01.310990,1559.91,463.767,36.615
2016-01-29,00:34:01.310990,1545.3180000000004,650.3449999999999,49.519000000000005
2016-01-30,01:34:01.310990,1339.3189999999995,673.8139999999999,27.902
2016-01-31,02:34:01.310990,1233.7140000000002,490.027,19.957
2016-02-01,03:34:01.310990,1533.857,567.769,14.782999999999998
2016-02-02,04:34:01.310990,1565.4930000000002,695.8209999999999,25.387
2016-02-03,05:34:01.310990,1583.04,534.9709999999999,30.859
2016-02-04,06:34:01.310990,1588.9789999999998,364.4090000000001,15.194
2016-02-05,07:34:01.310990,1545.368,270.007,22.661
2016-02-06,08:34:01.310990,1293.588,412.127,60.22500000000001
2016-02-07,09:34:01.310990,1209.6170000000002,515.967,38.07399999999999
2016-02-08,10:34:01.310990,1498.211,751.656,32.279999999999994
2016-02-09,11:34:01.310990,1550.3489999999997,614.3670000000002,22.971
2016-02-10,12:34:01.310990,1578.526,402.859,28.641000000000005
2016-02-11,13:34:01.310990,1562.2139999999995,321.21900000000005,44.046
2016-02-12,14:34:01.310990,1541.9449999999997,84.49300000000001,66.405
2016-02-13,15:34:01.310990,1331.757,169.92400000000004,49.373000000000005
2016-02-14,16:34:01.310990,1228.4040000000002,280.404,26.91
2016-02-15,17:34:01.310990,1565.899,213.62000000000003,23.473
2016-02-16,18:34:01.310990,1596.2590000000002,77.66400000000002,47.47299999999999
2016-02-17,19:34:01.310990,1611.7289999999998,197.773,44.22199999999999
2016-02-18,20:34:01.310990,1584.1799999999998,81.678,63.591
2016-02-19,21:34:01.310990,1575.679,124.39,35.428000000000004
2016-02-20,22:34:01.310990,1366.934,607.0820000000001,17.518000000000004
2016-02-21,23:34:01.310990,1229.811,640.2540000000001,22.523
2016-02-22,00:34:01.310990,1534.638,538.0759999999999,50.117
2016-02-23,01:34:01.310990,1575.7980000000002,293.991,37.724
2016-02-24,02:34:01.310990,1578.573,251.74400000000009,74.17699999999999
2016-02-25,03:34:01.310990,1581.2199999999998,165.28900000000002,60.597
2016-02-26,04:34:01.310990,1543.5530000000003,88.15400000000002,77.85900000000001
2016-02-27,05:34:01.310990,1314.531,114.991,110.025
2016-02-28,06:34:01.310990,1221.887,187.645,71.20200000000001
2016-02-29,07:34:01.310990,1544.11,245.95,43.41599999999999
2016-03-01,08:34:01.310990,1581.8220000000003,247.365,47.933
2016-03-02,09:34:01.310990,1573.2110000000002,359.87700000000007,33.769000000000005
2016-03-03,10:34:01.310990,1562.3730000000005,105.489,52.006
2016-03-04,11:34:01.310990,1548.866,282.382,74.041
2016-03-05,12:34:01.310990,1317.666,84.15099999999998,41.606
2016-03-06,13:34:01.310990,1223.3599999999997,121.34399999999997,49.204
2016-03-07,14:34:01.310990,1531.428,58.417,72.46000000000001
2016-03-08,15:34:01.310990,1574.8370000000002,73.723,75.801
2016-03-09,16:34:01.310990,1563.842,242.1,119.006
2016-03-10,17:34:01.310990,1546.814,126.091,96.694
2016-03-11,18:34:01.310990,1531.6200000000003,93.16,68.22500000000001
2016-03-12,19:34:01.310990,1320.899,88.706,62.817
2016-03-13,20:34:01.310990,1217.183,136.273,61.354
2016-03-14,21:34:01.310990,1511.613,92.64,132.422
2016-03-15,22:34:01.310990,1568.0540000000003,158.489,35.241
2016-03-16,23:34:01.310990,1560.626,259.235,108.366
2016-03-17,00:34:01.310990,1530.473,82.66499999999999,157.923
2016-03-18,01:34:01.310990,1518.48,134.001,111.766
2016-03-19,02:34:01.310990,1313.651,128.62900000000002,74.603
2016-03-20,03:34:01.310990,1210.4520000000002,280.151,63.35999999999999
2016-03-21,04:34:01.310990,1518.7239999999997,317.208,62.18
2016-03-22,05:34:01.310990,1534.757,175.30900000000003,69.93400000000001
2016-03-23,06:34:01.310990,1527.4989999999998,139.66700000000003,62.735
2016-03-24,07:34:01.310990,1491.3160000000005,78.905,72.098
2016-03-25,08:34:01.310990,1200.708,179.416,34.32599999999999
2016-03-26,09:34:01.310990,1175.7890000000002,245.276,126.35900000000002
2016-03-27,10:34:01.310990,1078.086,417.86300000000006,88.52400000000002
2016-03-28,11:34:01.310990,1114.596,496.78,93.275
2016-03-29,12:34:01.310990,1442.3559999999998,412.702,106.981
2016-03-30,13:34:01.310990,1491.4979999999998,296.894,69.887
2016-03-31,14:34:01.310990,1482.2049999999997,115.269,89.28099999999999
2016-04-01,15:34:01.310990,1451.858,96.54999999999998,105.43399999999998
2016-04-02,16:34:01.310990,1218.446,175.06199999999998,141.47600000000003
2016-04-03,17:34:01.310990,1107.6130000000005,103.749,124.609
2016-04-04,18:34:01.310990,1418.2469999999998,138.27499999999998,114.35199999999998
2016-04-05,19:34:01.310990,1453.871,144.458,97.348
2016-04-06,20:34:01.310990,1466.7279999999998,414.3370000000001,111.12300000000002
2016-04-07,21:34:01.310990,1472.789,345.7989999999999,95.247
2016-04-08,22:34:01.310990,1440.043,88.271,112.624
2016-04-09,23:34:01.310990,1206.6360000000002,76.923,114.946
2016-04-10,00:34:01.310990,1106.457,155.992,128.07500000000002
2016-04-11,01:34:01.310990,1412.149,228.26400000000004,159.55200000000002
2016-04-12,02:34:01.310990,1446.9250000000002,96.34400000000002,125.51900000000002
2016-04-13,03:34:01.310990,1458.691,48.092000000000006,105.106
2016-04-14,04:34:01.310990,1447.3529999999998,57.07299999999999,125.473
2016-04-15,05:34:01.310990,1429.3230000000003,216.47,77.301
2016-04-16,06:34:01.310990,1200.1250000000002,321.74,94.122
2016-04-17,07:34:01.310990,1113.5210000000002,190.566,87.31599999999999
2016-04-18,08:34:01.310990,1428.7820000000002,254.759,119.691
2016-04-19,09:34:01.310990,1452.976,395.76499999999993,127.562
2016-04-20,10:34:01.310990,1438.061,181.41700000000003,191.526
2016-04-21,11:34:01.310990,1433.1419999999998,101.879,208.647
2016-04-22,12:34:01.310990,1410.0830000000003,149.515,171.50000000000003
2016-04-23,13:34:01.310990,1208.184,197.282,89.69399999999999
2016-04-24,14:34:01.310990,1126.023,174.225,136.642
2016-04-25,15:34:01.310990,1456.44,258.048,119.736
2016-04-26,16:34:01.310990,1493.585,270.621,96.57
2016-04-27,17:34:01.310990,1507.164,390.803,106.074
2016-04-28,18:34:01.310990,1483.175,184.04800000000003,146.866
2016-04-29,19:34:01.310990,1451.057,303.943,161.03099999999998
2016-04-30,20:34:01.310990,1205.8689999999997,150.23399999999998,156.37400000000002
2016-05-01,21:34:01.310990,1078.602,179.87,147.93099999999995
2016-05-02,22:34:01.310990,1405.185,81.86800000000001,197.18300000000005
2016-05-03,23:34:01.310990,1462.935,208.678,139.15099999999998
2016-05-04,00:34:01.310990,1430.136,84.96100000000001,174.185
2016-05-05,01:34:01.310990,1111.379,150.624,212.713
2016-05-06,02:34:01.310990,1254.0510000000002,255.574,217.56900000000005
2016-05-07,03:34:01.310990,1149.938,315.362,215.963
2016-05-08,04:34:01.310990,1072.6530000000002,390.5570000000001,217.819
2016-05-09,05:34:01.310990,1403.8449999999998,360.421,207.427
2016-05-10,06:34:01.310990,1431.813,258.663,157.70999999999998
2016-05-11,07:34:01.310990,1441.717,304.4360000000001,180.639
2016-05-12,08:34:01.310990,1444.3239999999998,319.67799999999994,129.861
2016-05-13,09:34:01.310990,1405.332,216.936,135.92600000000002
2016-05-14,10:34:01.310990,1168.6180000000004,387.183,132.009
2016-05-15,11:34:01.310990,1048.215,391.687,130.93499999999997
2016-05-16,12:34:01.310990,1080.327,264.281,115.66
2016-05-17,13:34:01.310990,1406.559,193.38,113.156
2016-05-18,14:34:01.310990,1432.7720000000002,88.94900000000001,151.707
2016-05-19,15:34:01.310990,1436.909,60.078,119.795
2016-05-20,16:34:01.310990,1415.619,179.2,144.39700000000002
2016-05-21,17:34:01.310990,1175.5669999999998,133.51700000000002,186.83900000000003
2016-05-22,18:34:01.310990,1099.1520000000005,217.768,185.444
2016-05-23,19:34:01.310990,1430.6350000000004,179.097,83.88600000000001
2016-05-24,20:34:01.310990,1454.0069999999998,179.90800000000002,57.672
2016-05-25,21:34:01.310990,1426.676,27.068,100.66100000000002
2016-05-26,22:34:01.310990,1221.0959999999998,21.7,169.09799999999996
2016-05-27,23:34:01.310990,1313.7099999999998,37.27099999999999,143.397
2016-05-28,00:34:01.310990,1169.531,85.46800000000002,160.59300000000002
2016-05-29,01:34:01.310990,1096.905,163.10300000000004,124.929
2016-05-30,02:34:01.310990,1423.5739999999998,246.019,121.137
2016-05-31,03:34:01.310990,1435.085,106.179,141.40599999999998
2016-06-01,04:34:01.310990,1431.441,174.74,99.114
2016-06-02,05:34:01.310990,1421.839,108.363,120.895
2016-06-03,06:34:01.310990,1394.273,102.326,143.213
2016-06-04,07:34:01.310990,1170.0510000000004,54.24799999999999,173.422
2016-06-05,08:34:01.310990,1076.4399999999998,51.03000000000001,176.637
2016-06-06,09:34:01.310990,1393.733,69.562,217.347
2016-06-07,10:34:01.310990,1419.2320000000002,48.539,214.927
2016-06-08,11:34:01.310990,1420.1980000000003,162.731,160.18699999999998
2016-06-09,12:34:01.310990,1405.9740000000002,100.748,155.237
2016-06-10,13:34:01.310990,1371.476,141.588,220.844
2016-06-11,14:34:01.310990,1156.4510000000002,43.853,134.774
2016-06-12,15:34:01.310990,1080.805,85.06299999999997,120.363
2016-06-13,16:34:01.310990,1390.9360000000006,105.64700000000003,116.442
2016-06-14,17:34:01.310990,1413.1969999999997,66.55900000000001,135.00400000000002
2016-06-15,18:34:01.310990,1408.312,52.425,142.13299999999998
2016-06-16,19:34:01.310990,1405.908,31.063,136.23099999999997
2016-06-17,20:34:01.310990,1382.5770000000002,161.169,117.882
2016-06-18,21:34:01.310990,1162.117,141.464,166.88499999999996
2016-06-19,22:34:01.310990,1066.99,87.349,138.538
2016-06-20,23:34:01.310990,1377.7949999999998,225.611,185.492
2016-06-21,00:34:01.310990,1408.899,95.575,131.177
2016-06-22,01:34:01.310990,1426.195,54.656,185.635
2016-06-23,02:34:01.310990,1446.406,149.945,229.714
2016-06-24,03:34:01.310990,1427.8890000000004,100.46,198.067
2016-06-25,04:34:01.310990,1195.55,131.554,134.967
2016-06-26,05:34:01.310990,1071.035,167.57299999999995,160.40700000000004
2016-06-27,06:34:01.310990,1389.2530000000002,173.928,168.835
2016-06-28,07:34:01.310990,1415.082,95.77499999999998,177.457
2016-06-29,08:34:01.310990,1422.497,233.871,181.635
2016-06-30,09:34:01.310990,1420.479,151.654,123.378
2016-07-01,10:34:01.310990,1397.573,252.986,167.25000000000003
2016-07-02,11:34:01.310990,1173.694,267.166,105.32899999999998
2016-07-03,12:34:01.310990,1064.1180000000002,184.803,161.292
2016-07-04,13:34:01.310990,1375.6119999999996,55.84799999999999,183.524
2016-07-05,14:34:01.310990,1416.8410000000003,337.07500000000005,166.21300000000002
2016-07-06,15:34:01.310990,1413.5970000000002,430.53,182.117
2016-07-07,16:34:01.310990,1400.1619999999998,112.99299999999998,217.736
2016-07-08,17:34:01.310990,1393.535,230.053,170.852
2016-07-09,18:34:01.310990,1167.211,202.267,180.61
2016-07-10,19:34:01.310990,1088.476,189.08400000000003,213.024
2016-07-11,20:34:01.310990,1408.131,330.19700000000006,167.829
2016-07-12,21:34:01.310990,1418.663,149.814,118.051
2016-07-13,22:34:01.310990,1392.8839999999998,66.368,123.384
2016-07-14,23:34:01.310990,1395.8550000000005,304.15,117.361
2016-07-15,00:34:01.310990,1362.975,287.953,129.00400000000002
2016-07-16,01:34:01.310990,1142.2480000000005,126.345,157.543
2016-07-17,02:34:01.310990,1065.412,105.56300000000002,140.82100000000003
2016-07-18,03:34:01.310990,1371.539,103.149,185.383
2016-07-19,04:34:01.310990,1399.1629999999998,43.356,208.404
2016-07-20,05:34:01.310990,1419.223,139.19199999999998,221.746
2016-07-21,06:34:01.310990,1419.3189999999995,82.85000000000002,139.663
2016-07-22,07:34:01.310990,1386.894,68.983,172.88300000000004
2016-07-23,08:34:01.310990,1167.148,39.23,138.54399999999998
2016-07-24,09:34:01.310990,1076.257,17.042,164.82100000000003
2016-07-25,10:34:01.310990,1382.122,45.95700000000001,159.209
2016-07-26,11:34:01.310990,1401.714,39.085,151.243
2016-07-27,12:34:01.310990,1396.6149999999998,86.50899999999997,144.98
2016-07-28,13:34:01.310990,1383.221,48.287000000000006,143.428
2016-07-29,14:34:01.310990,1351.6609999999998,125.464,149.903
2016-07-30,15:34:01.310990,1142.74,108.953,163.95400000000004
2016-07-31,16:34:01.310990,1054.524,70.32999999999998,96.64
2016-08-01,17:34:01.310990,1321.9400000000005,136.10799999999998,171.73599999999996
2016-08-02,18:34:01.310990,1356.852,91.28499999999998,82.123
2016-08-03,19:34:01.310990,1382.4480000000003,275.57499999999993,101.858
2016-08-04,20:34:01.310990,1376.755,237.706,136.499
2016-08-05,21:34:01.310990,1333.8470000000002,136.095,104.52
2016-08-06,22:34:01.310990,1126.2380000000005,162.146,141.83700000000002
2016-08-07,23:34:01.310990,1038.178,219.447,198.06500000000003
2016-08-08,00:34:01.310990,1339.9519999999995,350.032,172.57600000000002
2016-08-09,01:34:01.310990,1348.4029999999998,191.31500000000003,110.44499999999998
2016-08-10,02:34:01.310990,1342.669,178.86099999999996,127.484
2016-08-11,03:34:01.310990,1336.4730000000004,193.68099999999995,145.30399999999997
2016-08-12,04:34:01.310990,1332.298,190.515,63.616
2016-08-13,05:34:01.310990,1134.686,263.6280000000001,175.705
2016-08-14,06:34:01.310990,1036.969,98.414,166.92600000000002
2016-08-15,07:34:01.310990,1286.423,64.96699999999998,173.78400000000002
2016-08-16,08:34:01.310990,1346.943,63.30799999999999,183.882
2016-08-17,09:34:01.310990,1342.218,45.539,188.33300000000003
2016-08-18,10:34:01.310990,1354.9949999999997,47.811,161.67900000000003
2016-08-19,11:34:01.310990,1341.0120000000002,50.566,166.27400000000003
2016-08-20,12:34:01.310990,1143.5340000000003,147.60700000000003,110.18500000000002
2016-08-21,13:34:01.310990,1042.629,246.759,125.987
2016-08-22,14:34:01.310990,1357.5179999999998,179.294,125.14500000000002
2016-08-23,15:34:01.310990,1389.3649999999998,59.53100000000001,172.384
2016-08-24,16:34:01.310990,1405.5739999999998,120.302,197.84
2016-08-25,17:34:01.310990,1414.684,180.961,199.404
2016-08-26,18:34:01.310990,1399.2990000000002,126.573,191.312
2016-08-27,19:34:01.310990,1183.501,91.286,185.59500000000003
2016-08-28,20:34:01.310990,1095.56,215.476,162.508
2016-08-29,21:34:01.310990,1401.324,228.76299999999995,109.809
2016-08-30,22:34:01.310990,1387.894,86.649,178.617
2016-08-31,23:34:01.310990,1401.426,62.143000000000015,188.46600000000004
2016-09-01,00:34:01.310990,1407.5200000000002,77.946,147.092
2016-09-02,01:34:01.310990,1382.375,104.55300000000004,164.30900000000003
2016-09-03,02:34:01.310990,1156.702,109.43799999999996,136.41599999999997
2016-09-04,03:34:01.310990,1091.754,272.30999999999995,77.08700000000002
2016-09-05,04:34:01.310990,1384.297,137.31400000000002,92.802
2016-09-06,05:34:01.310990,1398.7539999999997,51.471,160.063
2016-09-07,06:34:01.310990,1405.1160000000002,78.32900000000001,178.62
2016-09-08,07:34:01.310990,1420.9589999999998,114.339,177.86099999999996
2016-09-09,08:34:01.310990,1392.97,62.264,154.78900000000002
2016-09-10,09:34:01.310990,1173.301,59.95100000000001,162.47199999999998
2016-09-11,10:34:01.310990,1088.362,71.635,146.761
2016-09-12,11:34:01.310990,1409.9869999999996,90.561,164.97600000000003
2016-09-13,12:34:01.310990,1446.824,161.695,163.84299999999996
2016-09-14,13:34:01.310990,1442.332,226.501,161.426
2016-09-15,14:34:01.310990,1436.4209999999998,263.849,153.03799999999998
2016-09-16,15:34:01.310990,1397.158,87.37299999999999,99.221
2016-09-17,16:34:01.310990,1179.558,182.262,49.46699999999999
2016-09-18,17:34:01.310990,1087.556,186.179,64.64999999999999
2016-09-19,18:34:01.310990,1389.524,55.54800000000001,60.986
2016-09-20,19:34:01.310990,1410.447,24.112,79.26799999999999
2016-09-21,20:34:01.310990,1407.202,38.319,130.4
2016-09-22,21:34:01.310990,1401.531,31.322,146.984
2016-09-23,22:34:01.310990,1383.836,74.25699999999999,123.533
2016-09-24,23:34:01.310990,1160.873,91.768,147.248
2016-09-25,00:34:01.310990,1074.47,176.28000000000003,153.542
2016-09-26,01:34:01.310990,1394.293,51.975,111.499
2016-09-27,02:34:01.310990,1422.983,139.471,123.347
2016-09-28,03:34:01.310990,1435.4920000000002,463.103,101.805
2016-09-29,04:34:01.310990,1436.7970000000005,514.5169999999999,127.18900000000002
2016-09-30,05:34:01.310990,1403.626,223.673,87.73400000000001
2016-10-01,06:34:01.310990,1175.987,111.097,65.25800000000001
2016-10-02,07:34:01.310990,1081.6829999999998,183.43400000000003,69.52599999999998
2016-10-03,08:34:01.310990,1105.1950000000002,193.54,66.70200000000001
2016-10-04,09:34:01.310990,1422.066,363.248,77.26799999999999
2016-10-05,10:34:01.310990,1455.863,375.078,108.76000000000002
2016-10-06,11:34:01.310990,1489.8080000000002,336.55300000000005,28.99300000000001
2016-10-07,12:34:01.310990,1452.49,147.23299999999995,43.97
2016-10-08,13:34:01.310990,1233.1539999999998,136.66400000000002,56.455
2016-10-09,14:34:01.310990,1143.149,64.24700000000001,68.378
2016-10-10,15:34:01.310990,1456.0390000000004,35.629999999999995,64.50399999999999
2016-10-11,16:34:01.310990,1494.2240000000004,178.161,48.841
2016-10-12,17:34:01.310990,1495.956,197.458,47.868
2016-10-13,18:34:01.310990,1503.571,331.642,53.251
2016-10-14,19:34:01.310990,1477.9530000000002,419.2180000000001,69.783
2016-10-15,20:34:01.310990,1243.613,210.1,55.67900000000001
2016-10-16,21:34:01.310990,1136.2669999999998,125.356,97.233
2016-10-17,22:34:01.310990,1461.4140000000002,132.59000000000003,46.779
2016-10-18,23:34:01.310990,1489.6219999999998,164.324,42.428
2016-10-19,00:34:01.310990,1503.5650000000005,204.847,38.16999999999999
2016-10-20,01:34:01.310990,1506.2040000000002,144.763,38.41
2016-10-21,02:34:01.310990,1479.348,123.034,28.979000000000003
2016-10-22,03:34:01.310990,1247.09,74.70800000000001,42.324000000000005
2016-10-23,04:34:01.310990,1154.9979999999998,72.829,60.492
2016-10-24,05:34:01.310990,1482.911,111.547,34.942
2016-10-25,06:34:01.310990,1499.188,42.55500000000001,24.537000000000003
2016-10-26,07:34:01.310990,1495.4409999999998,78.295,35.981
2016-10-27,08:34:01.310990,1495.821,225.143,46.392
2016-10-28,09:34:01.310990,1480.3160000000005,375.774,40.04200000000001
2016-10-29,10:34:01.310990,1243.5500000000002,273.698,49.989
2016-10-30,11:34:01.310990,1141.6240000000005,95.191,65.403
2016-10-31,12:34:01.310990,1331.536,57.291,62.064
2016-11-01,13:34:01.310990,1301.8729999999998,249.784,54.056
2016-11-02,14:34:01.310990,1519.388,426.114,39.838
2016-11-03,15:34:01.310990,1532.0500000000002,123.48899999999998,54.63
2016-11-04,16:34:01.310990,1509.5370000000005,256.74300000000005,46.151
2016-11-05,17:34:01.310990,1299.408,182.205,18.56
2016-11-06,18:34:01.310990,1204.939,201.677,23.128
2016-11-07,19:34:01.310990,1529.1629999999998,163.15,22.875
2016-11-08,20:34:01.310990,1571.629,114.08599999999998,27.041
2016-11-09,21:34:01.310990,1577.031,128.014,37.869
2016-11-10,22:34:01.310990,1577.6570000000002,131.25199999999998,19.282
2016-11-11,23:34:01.310990,1568.043,110.925,21.116
2016-11-12,00:34:01.310990,1343.044,118.34199999999998,33.756
2016-11-13,01:34:01.310990,1252.9719999999998,160.852,44.542
2016-11-14,02:34:01.310990,1564.09,268.23,67.96199999999999
2016-11-15,03:34:01.310990,1604.101,383.509,15.411999999999995
2016-11-16,04:34:01.310990,1574.0389999999995,389.678,11.126
2016-11-17,05:34:01.310990,1564.308,530.966,22.844
2016-11-18,06:34:01.310990,1544.541,630.4669999999999,26.264000000000003
2016-11-19,07:34:01.310990,1334.341,404.577,15.963
2016-11-20,08:34:01.310990,1233.9729999999995,653.8360000000001,46.876
2016-11-21,09:34:01.310990,1533.053,392.4690000000001,32.608000000000004
2016-11-22,10:34:01.310990,1552.9989999999998,242.999,26.529
2016-11-23,11:34:01.310990,1546.1540000000002,87.572,36.896
2016-11-24,12:34:01.310990,1565.5870000000002,236.318,29.136
2016-11-25,13:34:01.310990,1544.217,135.453,28.021
2016-11-26,14:34:01.310990,1336.7359999999996,152.083,12.380000000000004
2016-11-27,15:34:01.310990,1236.9530000000002,280.778,28.533
2016-11-28,16:34:01.310990,1573.7210000000005,202.377,62.711
2016-11-29,17:34:01.310990,1628.617,225.935,70.378
2016-11-30,18:34:01.310990,1638.3389999999995,492.3519999999999,43.081
2016-12-01,19:34:01.310990,1631.279,673.199,16.612999999999996
2016-12-02,20:34:01.310990,1585.4499999999998,305.23400000000004,33.942
2016-12-03,21:34:01.310990,1371.141,71.49000000000001,56.021
2016-12-04,22:34:01.310990,1299.91,94.521,48.039
2016-12-05,23:34:01.310990,1614.383,83.789,40.092000000000006
2016-12-06,00:34:01.310990,1650.0380000000002,81.145,30.851
2016-12-07,01:34:01.310990,1671.129,326.674,22.856
2016-12-08,02:34:01.310990,1632.362,488.8810000000001,39.197
2016-12-09,03:34:01.310990,1591.4199999999998,426.732,20.611
2016-12-10,04:34:01.310990,1345.308,392.208,40.237
2016-12-11,05:34:01.310990,1267.9969999999998,541.689,11.375
2016-12-12,06:34:01.310990,1569.869,162.478,15.058000000000002
2016-12-13,07:34:01.310990,1602.297,105.68300000000002,21.872
2016-12-14,08:34:01.310990,1595.2929999999997,61.78799999999998,16.450999999999997
2016-12-15,09:34:01.310990,1601.397,190.446,15.773
2016-12-16,10:34:01.310990,1567.4879999999998,129.076,28.827
2016-12-17,11:34:01.310990,1365.5790000000002,95.797,18.208
2016-12-18,12:34:01.310990,1266.4950000000003,123.343,8.439
2016-12-19,13:34:01.310990,1542.018,73.53399999999999,18.000999999999998
2016-12-20,14:34:01.310990,1572.427,165.17200000000005,26.455
2016-12-21,15:34:01.310990,1567.3990000000003,309.568,22.974
2016-12-22,16:34:01.310990,1512.6609999999998,257.197,20.109
2016-12-23,17:34:01.310990,1415.8109999999997,395.296,16.111
2016-12-24,18:34:01.310990,1195.354,681.509,12.843
2016-12-25,19:34:01.310990,1117.6729999999998,719.7779999999999,6.608
2016-12-26,20:34:01.310990,1121.213,718.1600000000001,15.463000000000005
2016-12-27,21:34:01.310990,1289.3239999999998,640.8950000000001,23.448
2016-12-28,22:34:01.310990,1294.881,214.98999999999995,19.45
2016-12-29,23:34:01.310990,1295.897,167.69799999999998,42.91
2016-12-30,00:34:01.310990,1291.0440000000003,239.257,48.546
2016-12-31,01:34:01.310990,1212.568,315.06300000000005,34.57999999999999
2017-01-01,02:34:01.310990,1130.4130000000002,307.12500000000006,35.291000000000004
2017-01-02,03:34:01.310990,1441.052,295.099,12.479
2017-01-03,04:34:01.310990,1529.9900000000002,666.1729999999999,9.351
2017-01-04,05:34:01.310990,1553.083,686.5779999999997,12.814
2017-01-05,06:34:01.310990,1547.238,261.75800000000004,20.797000000000004
2017-01-06,07:34:01.310990,1501.795,115.72299999999998,33.341
2017-01-07,08:34:01.310990,1405.1450000000004,252.307,8.386999999999999
2017-01-08,09:34:01.310990,1301.0110000000002,41.26099999999997,4.9910000000000005
2017-01-09,10:34:01.310990,1604.348,190.983,7.070000000000001
2017-01-10,11:34:01.310990,1639.046,280.373,13.044999999999998
2017-01-11,12:34:01.310990,1654.809,637.259,7.379
2017-01-12,13:34:01.310990,1620.597,584.792,17.865
2017-01-13,14:34:01.310990,1608.8950000000002,518.6179999999999,14.311
2017-01-14,15:34:01.310990,1392.736,487.189,16.767
2017-01-15,16:34:01.310990,1289.904,229.77,16.104999999999997
2017-01-16,17:34:01.310990,1605.465,69.20899999999999,17.600000000000005
2017-01-17,18:34:01.310990,1649.1039999999998,79.36299999999999,22.909
2017-01-18,19:34:01.310990,1669.3949999999998,148.91500000000002,22.709
2017-01-19,20:34:01.310990,1667.4770000000003,121.272,38.191
2017-01-20,21:34:01.310990,1641.7370000000003,109.383,39.633
2017-01-21,22:34:01.310990,1423.02,78.89300000000003,45.477
2017-01-22,23:34:01.310990,1340.341,50.77400000000001,47.386
2017-01-23,00:34:01.310990,1663.492,39.71000000000001,30.939
2017-01-24,01:34:01.310990,1682.0020000000002,31.375,10.3
2017-01-25,02:34:01.310990,1674.171,70.772,17.72
2017-01-26,03:34:01.310990,1659.5269999999998,235.128,56.487
2017-01-27,04:34:01.310990,1629.164,254.27,68.62500000000001
2017-01-28,05:34:01.310990,1394.033,208.827,65.964
2017-01-29,06:34:01.310990,1296.1700000000003,304.952,53.854
2017-01-30,07:34:01.310990,1605.3560000000002,338.292,18.577
2017-01-31,08:34:01.310990,1620.86,124.784,12.064
2017-02-01,09:34:01.310990,1627.9649999999997,221.296,23.817
2017-02-02,10:34:01.310990,1604.12,254.391,42.21900000000001
2017-02-03,11:34:01.310990,1574.5760000000002,188.03800000000004,24.223000000000003
2017-02-04,12:34:01.310990,1344.3909999999998,211.453,49.257000000000005
2017-02-05,13:34:01.310990,1238.8790000000004,118.33199999999998,46.216
2017-02-06,14:34:01.310990,1574.502,152.11899999999997,28.576
2017-02-07,15:34:01.310990,1621.5740000000003,264.513,29.271000000000004
2017-02-08,16:34:01.310990,1625.4149999999995,219.683,30.996
2017-02-09,17:34:01.310990,1637.7399999999998,207.538,45.278000000000006
2017-02-10,18:34:01.310990,1622.7850000000003,290.957,33.9
2017-02-11,19:34:01.310990,1386.7089999999998,329.651,56.393
2017-02-12,20:34:01.310990,1293.212,350.271,37.667
2017-02-13,21:34:01.310990,1597.275,338.18600000000004,89.58200000000001
2017-02-14,22:34:01.310990,1593.5600000000002,205.089,110.28799999999998
2017-02-15,23:34:01.310990,1579.457,98.87900000000002,113.905
2017-02-16,00:34:01.310990,1576.044,282.404,92.428
2017-02-17,01:34:01.310990,1556.1059999999998,255.288,31.449
2017-02-18,02:34:01.310990,1327.2720000000002,160.16299999999998,34.516000000000005
2017-02-19,03:34:01.310990,1245.9789999999998,348.515,58.42
2017-02-20,04:34:01.310990,1563.139,648.8070000000002,31.768
2017-02-21,05:34:01.310990,1566.9019999999998,580.922,35.746
2017-02-22,06:34:01.310990,1584.3429999999998,826.2779999999999,25.278
2017-02-23,07:34:01.310990,1561.2349999999997,705.4029999999999,50.721
2017-02-24,08:34:01.310990,1539.6029999999998,522.1089999999999,70.53999999999999
2017-02-25,09:34:01.310990,1319.0749999999996,413.771,97.579
2017-02-26,10:34:01.310990,1208.725,545.141,59.46
2017-02-27,11:34:01.310990,1467.695,558.4050000000001,86.39
2017-02-28,12:34:01.310990,1532.536,602.2240000000003,49.10799999999999
2017-03-01,13:34:01.310990,1551.41,463.541,55.172
2017-03-02,14:34:01.310990,1541.7329999999995,640.792,79.159
2017-03-03,15:34:01.310990,1514.1139999999998,323.8790000000001,94.663
2017-03-04,16:34:01.310990,1265.589,253.25400000000008,99.949
2017-03-05,17:34:01.310990,1185.541,375.785,75.046
2017-03-06,18:34:01.310990,1519.85,244.779,52.157
2017-03-07,19:34:01.310990,1554.86,98.963,41.35900000000001
2017-03-08,20:34:01.310990,1565.245,362.636,53.96
2017-03-09,21:34:01.310990,1545.0659999999998,348.595,48.42600000000001
2017-03-10,22:34:01.310990,1496.8089999999995,301.929,103.546
2017-03-11,23:34:01.310990,1265.4160000000002,142.96899999999997,119.26999999999998
2017-03-12,00:34:01.310990,1170.7,322.13200000000006,145.741
2017-03-13,01:34:01.310990,1478.837,107.99600000000002,135.05100000000002
2017-03-14,02:34:01.310990,1508.3659999999998,282.164,109.52
2017-03-15,03:34:01.310990,1497.831,310.125,113.661
